figure,panel,setup,source_type,energy_MeV,bw_mm,ctc_mm,depth_mm,depth_cm,FWHM_mm,source_file,notes
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,192,19.2,0.6743026483846849,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,195,19.5,0.7083112485437504,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,198,19.8,0.75795011921299,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,201,20.1,0.7794509569605238,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,204,20.4,0.8517804355579922,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,207,20.7,0.9300882716537023,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,210,21.0,1.0818392579429121,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,213,21.3,1.3478515496228396,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,216,21.6,1.8077768469207258,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,219,21.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,222,22.2,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,225,22.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,228,22.8,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,231,23.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,234,23.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,237,23.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,240,24.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,243,24.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,246,24.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,249,24.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,252,25.2,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,255,25.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,258,25.8,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,261,26.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,264,26.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,267,26.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,270,27.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,273,27.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,276,27.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,279,27.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,282,28.2,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,285,28.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,288,28.8,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,291,29.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,294,29.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,297,29.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,300,30.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,303,30.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,306,30.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,309,30.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,312,31.2,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,315,31.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,318,31.8,3.9456347775029603,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,321,32.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,324,32.4,3.5914355404724407,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,327,32.7,2.555803121410195,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,330,33.0,2.569632265075198,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,333,33.3,2.548838343423583,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,336,33.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,339,33.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,342,34.2,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,345,34.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,348,34.8,3.393982792714063,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,351,35.1,3.4722893541560906,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,354,35.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,357,35.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,360,36.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,363,36.3,2.6435528913033086,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,366,36.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,369,36.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,372,37.2,2.174779846242645,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,375,37.5,2.2657626104632254,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,378,37.8,2.596128029363996,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,381,38.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,384,38.4,3.9985809474291227,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,387,38.7,2.745049489874593,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,390,39.0,3.3186195578646087,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,393,39.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,396,39.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,399,39.9,3.426630807752356,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,402,40.2,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,405,40.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,408,40.8,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,411,41.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,414,41.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,417,41.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,420,42.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,423,42.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,426,42.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,429,42.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,432,43.2,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,435,43.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,438,43.8,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,441,44.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,444,44.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,447,44.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,450,45.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,453,45.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,456,45.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,459,45.9,2.2154931818686205,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,462,46.2,2.0557067635858624,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,465,46.5,2.482325685677082,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,468,46.8,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,471,47.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,474,47.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,477,47.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,480,48.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,483,48.3,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,486,48.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,489,48.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,492,49.2,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,495,49.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,498,49.8,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,501,50.1,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,504,50.4,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,507,50.7,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,510,51.0,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,513,51.3,2.6294248086795498,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,516,51.6,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,519,51.9,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,522,52.2,2.757916372972882,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,525,52.5,0.0,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,528,52.8,2.493910970420566,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,531,53.1,1.710029930128004,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,534,53.4,2.285899428407361,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,537,53.7,2.184357112442388,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,540,54.0,3.82867903586483,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
fig_fwhm_vs_energy,1Darray,PBP_1D_array,1Darray,230,0.5,1.1,543,54.3,4.047244674535198,PBP_paperdataset/FWHM5/FWHM_1Darray_ctc11_230MeV.txt,processed FWHM text file; depth spacing follows legacy plotting script
