figure,panel,setup,homogeneity_dimension,energy_MeV,bw_mm,ctc_mm,target_depth_mm,target_depth_cm,homogeneous_flag,homogeneity_code,homogeneity_before_target_flag,relative_std_at_target,min_normalized_dose,max_normalized_dose,gamma,criterion,dose_threshold_flag,source_file,notes
fig_homogeneity,x,PBP_1D_array,x,50,0.5,4.0,21,2.1,0,0,0,,0.05655488690437734,3.4669246922968386,0.125,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,4.2,21,2.1,0,0,0,,0.053830025599308086,3.642443022170608,0.119,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,4.4,21,2.1,0,0,0,,0.051713742470753686,3.8180334875821185,0.1136,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,4.6,21,2.1,0,0,0,,0.04901478252242867,3.827567239133847,0.1087,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,4.8,21,2.1,0,0,0,,0.0476279792816433,3.9960346765818873,0.1042,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,5.0,21,2.1,0,0,0,,0.04616082871466023,4.206765543590125,0.1,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,5.2,21,2.1,0,0,0,,0.04502421143504717,4.375549560331708,0.0962,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,5.4,21,2.1,0,0,0,,0.04388748769745276,4.544410520761631,0.0926,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,5.6,21,2.1,0,0,0,,0.041722945898932315,4.522101582620042,0.0893,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,5.8,21,2.1,0,0,0,,0.040684730175204964,4.684429306698925,0.0862,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,6.0,21,2.1,0,0,0,,0.04070991848701957,5.05199346479374,0.0833,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,6.2,21,2.1,0,0,0,,0.03956445439486652,5.221491938787056,0.0806,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,6.4,21,2.1,0,0,0,,0.03838935486061363,5.391099663227557,0.0781,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,6.6,21,2.1,0,0,0,,0.03625726468839443,5.3349870009752465,0.0758,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,6.8,21,2.1,0,0,0,,0.03598670910163263,5.730703786857708,0.0735,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,50,0.5,7.0,21,2.1,0,0,0,,0.03474717671637705,5.900661488125897,0.0714,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,1.0,45,4.5,1,2,1,,0.9603819783601578,1.0196893600962065,0.5,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,1.2,45,4.5,1,2,1,,0.9369515409921305,1.030632129923492,0.4167,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,1.4,45,4.5,1,2,1,,0.9303239554396642,1.0311554684707505,0.3571,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,1.6,45,4.5,1,2,1,,0.9444629246836708,1.026740359873431,0.3125,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,1.8,45,4.5,1,1,0,,0.9584940723124015,1.032488515711711,0.2778,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,2.0,45,4.5,1,1,0,,0.9735782907723238,1.0495542969652125,0.25,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,2.2,45,4.5,0,0,0,,0.9452404968069729,1.080281360000483,0.2273,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,2.4,45,4.5,0,0,0,,0.9148939384652607,1.111112814052738,0.2083,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,2.6,45,4.5,0,0,0,,0.8513340181141037,1.179229419162212,0.1923,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,2.8,45,4.5,0,0,0,,0.8041052112147201,1.223075919172757,0.1786,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,3.0,45,4.5,0,0,0,,0.727384422879293,1.3170149926517936,0.1667,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,3.2,45,4.5,0,0,0,,0.6605815037020235,1.394131019923146,0.1562,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,3.4,45,4.5,0,0,0,,0.5891937343117692,1.4644517675523907,0.1471,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,3.6,45,4.5,0,0,0,,0.5239398766476747,1.5449528748697792,0.1389,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,3.8,45,4.5,0,0,0,,0.47315229288687527,1.5933982741947534,0.1316,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,4.0,45,4.5,0,0,0,,0.4048056571673864,1.7089522173082277,0.125,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,4.2,45,4.5,0,0,0,,0.3531676485796087,1.7917407699207903,0.119,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,4.4,45,4.5,0,0,0,,0.3072878324590767,1.8747572216569448,0.1136,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,4.6,45,4.5,0,0,0,,0.273504502005341,1.9175605980742392,0.1087,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,4.8,45,4.5,0,0,0,,0.23775865528110254,1.9992559821117222,0.1042,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,5.0,45,4.5,0,0,0,,0.2002672166248096,2.101203497633486,0.1,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,5.2,45,4.5,0,0,0,,0.17547229741510267,2.183227712053185,0.0962,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,5.4,45,4.5,0,0,0,,0.15500140228339732,2.2650988933932266,0.0926,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,5.6,45,4.5,0,0,0,,0.1404860467181537,2.2992981633290737,0.0893,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,5.8,45,4.5,0,0,0,,0.1256844828033035,2.3795530304982937,0.0862,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,6.0,45,4.5,0,0,0,,0.11298168496607253,2.5110717987808435,0.0833,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,6.2,45,4.5,0,0,0,,0.10361592988498279,2.5931278471814747,0.0806,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,6.4,45,4.5,0,0,0,,0.0960555749435502,2.675108823669078,0.0781,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,6.6,45,4.5,0,0,0,,0.09002248336182882,2.700959098157713,0.0758,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,6.8,45,4.5,0,0,0,,0.08343329705214289,2.839504798009608,0.0735,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
fig_homogeneity,x,PBP_1D_array,x,75,0.5,7.0,45,4.5,0,0,0,,0.07946809636175317,2.921550483571019,0.0714,legacy dictionary fields homogeneity_at_BP and homogeneity_before_BP,1,PBP_paperdataset/FWHM5/dose_min_max_1Darray_dictionary.txt,homogeneity_code preserves the original dictionary value; homogeneous_flag is 1 when code > 0
